Sample_ID,Sequence,GC_Content,AT_Content,Sequence_Length,Num_A,Num_T,Num_C,Num_G,kmer_3_freq,Mutation_Flag,Disease_Risk,Class_Label_Bacteria,Class_Label_Human,Class_Label_Plant,Class_Label_Virus
0.8526175391797265,0.77459153051017,0.5,0.5,0.0,0.48275862068965514,0.48484848484848486,0.5625,0.33333333333333326,0.3777777777777778,1.0,1,0.0,0.0,0.0,1.0
0.8562854284761586,0.885295098366122,0.46875,0.53125,0.0,0.6551724137931035,0.36363636363636365,0.46875,0.4,0.031111111111111103,0.0,0,1.0,0.0,0.0,0.0
0.8599533177725908,0.5548516172057352,0.5625,0.4375,0.0,0.4137931034482759,0.48484848484848486,0.5625,0.4,0.17222222222222222,1.0,2,0.0,1.0,0.0,0.0
0.863621207069023,0.1760586862287429,0.46875,0.53125,0.0,0.27586206896551724,0.696969696969697,0.3125,0.5666666666666667,0.4466666666666667,0.0,0,0.0,0.0,1.0,0.0
0.8672890963654551,0.5851950650216738,0.53125,0.46875,0.0,0.5517241379310345,0.39393939393939403,0.53125,0.4,0.778888888888889,0.0,1,0.0,0.0,1.0,0.0
0.8709569856618873,0.07235745248416138,0.625,0.375,0.0,0.4482758620689655,0.39393939393939403,0.59375,0.43333333333333335,0.6133333333333334,0.0,1,0.0,1.0,0.0,0.0
0.8746248749583194,0.8462820940313437,0.25,0.75,0.0,0.6206896551724138,0.6060606060606061,0.28125,0.3666666666666666,0.3266666666666667,1.0,1,1.0,0.0,0.0,0.0
0.8782927642547516,0.3657885961987329,0.3125,0.6875,0.0,0.7586206896551725,0.4242424242424243,0.5,0.19999999999999996,0.30888888888888894,0.0,0,0.0,0.0,1.0,0.0
0.8819606535511837,0.08502834278092697,0.4375,0.5625,0.0,0.793103448275862,0.2727272727272727,0.59375,0.23333333333333328,0.6811111111111111,1.0,0,0.0,1.0,0.0,0.0
0.8856285428476158,0.09903301100366789,0.3125,0.6875,0.0,0.3793103448275862,0.7575757575757576,0.40625,0.29999999999999993,0.011111111111111113,0.0,1,0.0,1.0,0.0,0.0
0.8896298766255418,0.26742247415805265,0.5625,0.4375,0.0,0.4137931034482759,0.48484848484848486,0.53125,0.43333333333333335,0.8477777777777777,1.0,1,0.0,0.0,1.0,0.0
0.893297765921974,0.5695231743914638,0.6875,0.3125,0.0,0.4482758620689655,0.33333333333333337,0.5625,0.5333333333333333,0.2277777777777778,1.0,2,0.0,0.0,1.0,0.0
0.8969656552184061,0.7099033011003667,0.4375,0.5625,0.0,0.4137931034482759,0.6060606060606061,0.375,0.4666666666666667,0.05555555555555554,0.0,1,0.0,0.0,0.0,1.0
0.9006335445148382,0.4598199399799933,0.5625,0.4375,0.0,0.4482758620689655,0.4545454545454546,0.65625,0.29999999999999993,0.8955555555555557,1.0,1,0.0,0.0,0.0,1.0
0.9043014338112704,0.9916638879626541,0.28125,0.71875,0.0,0.48275862068965514,0.696969696969697,0.28125,0.4,0.27444444444444444,0.0,1,0.0,0.0,1.0,0.0
0.9079693231077025,0.03667889296432144,0.5,0.5,0.0,0.5862068965517241,0.39393939393939403,0.59375,0.29999999999999993,0.04555555555555553,1.0,0,0.0,0.0,1.0,0.0
0.9116372124041346,0.2804268089363121,0.4375,0.5625,0.0,0.27586206896551724,0.7272727272727273,0.625,0.19999999999999996,0.2222222222222222,0.0,1,0.0,0.0,1.0,0.0
0.9153051017005668,0.5461820606868956,0.34375,0.65625,0.0,0.5172413793103449,0.6060606060606061,0.21875,0.5333333333333333,0.06222222222222222,0.0,1,0.0,0.0,0.0,1.0
0.9189729909969989,0.4691563854618206,0.59375,0.40625,0.0,0.4137931034482759,0.4545454545454546,0.75,0.23333333333333328,0.8444444444444444,0.0,1,0.0,1.0,0.0,0.0
0.922640880293431,0.11337112370790263,0.375,0.625,0.0,0.5517241379310345,0.5454545454545455,0.5,0.2666666666666666,0.7555555555555555,0.0,1,1.0,0.0,0.0,0.0
0.926642214071357,0.67189063021007,0.4375,0.5625,0.0,0.4482758620689655,0.5757575757575758,0.53125,0.29999999999999993,0.31888888888888894,0.0,0,1.0,0.0,0.0,0.0
0.9303101033677892,0.8566188729576525,0.625,0.375,0.0,0.3448275862068966,0.48484848484848486,0.59375,0.43333333333333335,0.4855555555555556,1.0,0,0.0,0.0,1.0,0.0
0.9339779926642213,0.3697899299766589,0.5,0.5,0.0,0.3448275862068966,0.6060606060606061,0.53125,0.3666666666666666,0.2177777777777778,0.0,0,0.0,0.0,0.0,1.0
0.9376458819606535,0.5491830610203401,0.375,0.625,0.0,0.5862068965517241,0.5151515151515151,0.3125,0.4666666666666667,0.9177777777777778,1.0,1,0.0,1.0,0.0,0.0
0.9413137712570856,0.5701900633544514,0.53125,0.46875,0.0,0.3793103448275862,0.5454545454545455,0.34375,0.6,0.5677777777777777,0.0,0,1.0,0.0,0.0,0.0
0.9449816605535177,0.4384794931643881,0.5,0.5,0.0,0.3448275862068966,0.6060606060606061,0.375,0.5333333333333333,0.32777777777777783,1.0,0,0.0,0.0,1.0,0.0
0.94864954984995,0.6798932977659219,0.46875,0.53125,0.0,0.3793103448275862,0.6060606060606061,0.3125,0.5666666666666667,0.22555555555555556,1.0,1,0.0,1.0,0.0,0.0
0.9523174391463821,0.4558186062020673,0.65625,0.34375,0.0,0.5862068965517241,0.24242424242424243,0.5625,0.5,0.3344444444444445,1.0,2,1.0,0.0,0.0,0.0
0.9559853284428143,0.7145715238412804,0.71875,0.28125,0.0,0.48275862068965514,0.2727272727272727,0.78125,0.33333333333333326,0.3344444444444445,0.0,1,0.0,0.0,1.0,0.0
0.9596532177392464,0.34278092697565854,0.625,0.375,0.0,0.4482758620689655,0.39393939393939403,0.625,0.4,0.1955555555555556,1.0,0,1.0,0.0,0.0,0.0
0.9636545515171724,0.6112037345781927,0.53125,0.46875,0.0,0.4137931034482759,0.5151515151515151,0.5625,0.3666666666666666,0.991111111111111,1.0,1,0.0,1.0,0.0,0.0
0.9673224408136045,0.6252084028009336,0.65625,0.34375,0.0,0.3793103448275862,0.4242424242424243,0.71875,0.33333333333333326,0.8444444444444444,0.0,2,0.0,0.0,1.0,0.0
0.9709903301100367,0.8272757585861954,0.59375,0.40625,0.0,0.4482758620689655,0.4242424242424243,0.71875,0.2666666666666666,0.8644444444444445,0.0,2,0.0,0.0,1.0,0.0
0.9746582194064688,0.796265421807269,0.28125,0.71875,0.0,0.48275862068965514,0.696969696969697,0.5,0.16666666666666663,0.17888888888888893,1.0,0,0.0,0.0,0.0,1.0
0.9783261087029009,0.8549516505501833,0.53125,0.46875,0.0,0.4482758620689655,0.48484848484848486,0.375,0.5666666666666667,0.7622222222222222,0.0,0,0.0,0.0,1.0,0.0
0.9819939979993331,0.8739579859953317,0.53125,0.46875,0.0,0.5862068965517241,0.36363636363636365,0.4375,0.5,0.6911111111111111,0.0,2,0.0,0.0,1.0,0.0
0.9856618872957652,0.13804601533844615,0.8125,0.1875,0.0,0.1724137931034483,0.4545454545454546,0.53125,0.7000000000000001,0.4744444444444445,1.0,1,0.0,1.0,0.0,0.0
0.9893297765921973,0.7442480826942314,0.75,0.25,0.0,0.4137931034482759,0.3030303030303031,0.6875,0.4666666666666667,0.7744444444444445,0.0,0,0.0,0.0,1.0,0.0
0.9929976658886295,0.776592197399133,0.5625,0.4375,0.0,0.3793103448275862,0.5151515151515151,0.46875,0.5,0.004444444444444431,0.0,1,1.0,0.0,0.0,0.0
0.9966655551850616,0.5418472824274758,0.25,0.75,0.0,0.4482758620689655,0.7575757575757576,0.375,0.2666666666666666,0.3400000000000001,0.0,0,0.0,0.0,1.0,0.0
0.0006668889629876625,0.8956318772924308,0.46875,0.53125,0.0,0.6551724137931035,0.36363636363636365,0.5,0.3666666666666666,0.012222222222222218,0.0,1,1.0,0.0,0.0,0.0
0.004334778259419806,0.9019673224408136,0.46875,0.53125,0.0,0.27586206896551724,0.696969696969697,0.53125,0.33333333333333326,0.6333333333333334,0.0,2,0.0,0.0,1.0,0.0
0.00800266755585195,0.3701233744581527,0.875,0.125,0.0,0.4137931034482759,0.18181818181818188,0.625,0.6666666666666666,0.16888888888888892,0.0,0,1.0,0.0,0.0,0.0
0.011670556852284094,0.13237745915305102,0.4375,0.5625,0.0,0.7586206896551725,0.3030303030303031,0.5,0.33333333333333326,0.08777777777777777,0.0,0,1.0,0.0,0.0,0.0
0.015338446148716238,0.673891297099033,0.40625,0.59375,0.0,0.6206896551724138,0.4545454545454546,0.375,0.43333333333333335,0.47000000000000003,0.0,0,0.0,1.0,0.0,0.0
0.019006335445148383,0.2760920306768923,0.5,0.5,0.0,0.4482758620689655,0.5151515151515151,0.4375,0.4666666666666667,0.5688888888888889,1.0,2,0.0,0.0,0.0,1.0
0.022674224741580526,0.10103367789263087,0.4375,0.5625,0.0,0.5862068965517241,0.4545454545454546,0.34375,0.5,0.7511111111111112,1.0,0,0.0,1.0,0.0,0.0
0.02634211403801267,0.7879293097699233,0.3125,0.6875,0.0,0.5172413793103449,0.6363636363636365,0.375,0.33333333333333326,0.11999999999999998,0.0,1,0.0,0.0,0.0,1.0
0.030010003334444812,0.7889296432144047,0.59375,0.40625,0.0,0.4137931034482759,0.4545454545454546,0.34375,0.6666666666666666,0.059999999999999984,0.0,1,0.0,0.0,1.0,0.0
0.033677892630876956,0.6232077359119707,0.71875,0.28125,0.0,0.4482758620689655,0.3030303030303031,0.53125,0.6,0.9000000000000001,1.0,2,0.0,0.0,0.0,1.0
0.03767922640880293,0.06535511837279093,0.6875,0.3125,0.0,0.48275862068965514,0.3030303030303031,0.5625,0.5333333333333333,0.048888888888888885,1.0,1,0.0,1.0,0.0,0.0
0.041347115705235075,0.09403134378126042,0.53125,0.46875,0.0,0.3448275862068966,0.5757575757575758,0.4375,0.5,0.7844444444444445,0.0,2,1.0,0.0,0.0,0.0
0.04501500500166722,0.9836612204068023,0.5,0.5,0.0,0.3793103448275862,0.5757575757575758,0.4375,0.4666666666666667,0.45222222222222225,0.0,0,1.0,0.0,0.0,0.0
0.04868289429809936,0.9719906635545181,0.25,0.75,0.0,0.7586206896551725,0.48484848484848486,0.40625,0.23333333333333328,0.049999999999999975,1.0,0,1.0,0.0,0.0,0.0
0.052350783594531505,0.7022340780260087,0.75,0.25,0.0,0.2068965517241379,0.48484848484848486,0.5625,0.6,0.022222222222222213,0.0,0,0.0,0.0,1.0,0.0
0.05601867289096365,0.3127709236412137,0.4375,0.5625,0.0,0.5862068965517241,0.4545454545454546,0.5625,0.2666666666666666,0.14222222222222225,1.0,1,0.0,0.0,0.0,1.0
0.05968656218739579,0.09669889963321106,0.625,0.375,0.0,0.5517241379310345,0.3030303030303031,0.59375,0.43333333333333335,0.5677777777777777,1.0,1,0.0,0.0,0.0,1.0
0.06335445148382794,0.6972324108036012,0.3125,0.6875,0.0,0.3793103448275862,0.7575757575757576,0.3125,0.4,0.24000000000000005,0.0,1,1.0,0.0,0.0,0.0
0.06702234078026008,0.017339113037679224,0.625,0.375,0.0,0.48275862068965514,0.36363636363636365,0.53125,0.5,0.7566666666666667,1.0,0,1.0,0.0,0.0,0.0
0.07069023007669223,0.893297765921974,0.75,0.25,0.0,0.4137931034482759,0.3030303030303031,0.5,0.6666666666666666,0.9588888888888889,0.0,0,0.0,0.0,0.0,1.0
0.0746915638546182,0.2874291430476825,0.34375,0.65625,0.0,0.5172413793103449,0.6060606060606061,0.25,0.5,0.24111111111111116,1.0,1,0.0,0.0,0.0,1.0
0.07835945315105035,0.06802267422474158,0.4375,0.5625,0.0,0.5172413793103449,0.5151515151515151,0.53125,0.29999999999999993,0.7455555555555555,0.0,0,1.0,0.0,0.0,0.0
0.08202734244748248,0.217405801933978,0.5625,0.4375,0.0,0.6551724137931035,0.2727272727272727,0.5625,0.4,0.8422222222222222,1.0,0,0.0,0.0,0.0,1.0
0.08569523174391463,0.3264421473824608,0.40625,0.59375,0.0,0.689655172413793,0.39393939393939403,0.4375,0.3666666666666666,0.9666666666666666,1.0,2,0.0,0.0,1.0,0.0
0.08936312104034677,0.4588196065355118,0.5625,0.4375,0.0,0.5862068965517241,0.33333333333333337,0.53125,0.43333333333333335,0.2911111111111111,0.0,2,0.0,0.0,0.0,1.0
0.09303101033677892,0.3117705901967322,0.59375,0.40625,0.0,0.4482758620689655,0.4242424242424243,0.40625,0.6,0.5577777777777777,0.0,0,0.0,1.0,0.0,0.0
0.09669889963321106,0.0160053351117039,0.5625,0.4375,0.0,0.31034482758620696,0.5757575757575758,0.59375,0.3666666666666666,0.9944444444444445,0.0,2,0.0,1.0,0.0,0.0
0.10036678892964321,0.347782594198066,0.5,0.5,0.0,0.4482758620689655,0.5151515151515151,0.40625,0.5,0.27555555555555555,0.0,1,1.0,0.0,0.0,0.0
0.10403467822607536,0.8312770923641213,0.59375,0.40625,0.0,0.4137931034482759,0.4545454545454546,0.625,0.3666666666666666,0.3855555555555556,1.0,2,0.0,1.0,0.0,0.0
0.1077025675225075,0.6435478492830943,0.5,0.5,0.0,0.6206896551724138,0.36363636363636365,0.46875,0.43333333333333335,0.951111111111111,1.0,1,0.0,0.0,0.0,1.0
0.11170390130043348,0.7222407469156386,0.3125,0.6875,0.0,0.5862068965517241,0.5757575757575758,0.28125,0.43333333333333335,0.4822222222222223,0.0,1,0.0,1.0,0.0,0.0
0.11537179059686561,0.10370123374458153,0.75,0.25,0.0,0.2068965517241379,0.48484848484848486,0.65625,0.5,0.30333333333333334,1.0,1,1.0,0.0,0.0,0.0
0.11903967989329776,0.7312437479159719,0.5,0.5,0.0,0.3448275862068966,0.6060606060606061,0.5,0.4,0.9577777777777778,0.0,0,0.0,0.0,0.0,1.0
0.1227075691897299,0.26708902967655884,0.8125,0.1875,0.0,0.31034482758620696,0.33333333333333337,0.78125,0.43333333333333335,0.2711111111111111,0.0,2,0.0,0.0,1.0,0.0
0.12637545848616205,0.19373124374791595,0.34375,0.65625,0.0,0.7241379310344828,0.4242424242424243,0.375,0.3666666666666666,0.9155555555555557,0.0,0,0.0,0.0,1.0,0.0
0.1300433477825942,0.11503834611537178,0.46875,0.53125,0.0,0.5862068965517241,0.4242424242424243,0.46875,0.4,0.9988888888888889,1.0,2,0.0,1.0,0.0,0.0
0.13371123707902632,0.8722907635878626,0.46875,0.53125,0.0,0.48275862068965514,0.5151515151515151,0.5,0.3666666666666666,0.58,1.0,0,1.0,0.0,0.0,0.0
0.1373791263754585,0.28409469823274425,0.25,0.75,0.0,0.793103448275862,0.4545454545454546,0.53125,0.09999999999999998,0.2377777777777778,1.0,2,0.0,0.0,0.0,1.0
0.14104701567189062,0.41547182394131377,0.46875,0.53125,0.0,0.4137931034482759,0.5757575757575758,0.5625,0.29999999999999993,0.08888888888888889,0.0,2,1.0,0.0,0.0,0.0
0.14471490496832276,0.8402800933644547,0.375,0.625,0.0,0.4482758620689655,0.6363636363636365,0.4375,0.33333333333333326,0.42,1.0,0,0.0,0.0,0.0,1.0
0.14871623874624873,0.8152717572524174,0.46875,0.53125,0.0,0.5172413793103449,0.48484848484848486,0.4375,0.43333333333333335,0.009999999999999995,0.0,0,0.0,1.0,0.0,0.0
0.1523841280426809,0.8689563187729242,0.53125,0.46875,0.0,0.5517241379310345,0.39393939393939403,0.53125,0.4,0.9144444444444444,0.0,2,0.0,0.0,1.0,0.0
0.15605201733911303,0.663887962654218,0.65625,0.34375,0.0,0.24137931034482762,0.5454545454545455,0.40625,0.6666666666666666,0.7733333333333333,0.0,0,0.0,0.0,0.0,1.0
0.15971990663554517,0.7409136378792931,0.75,0.25,0.0,0.24137931034482762,0.4545454545454546,0.375,0.7999999999999999,0.37,1.0,1,0.0,0.0,1.0,0.0
0.1633877959319773,0.19239746582194064,0.53125,0.46875,0.0,0.5862068965517241,0.36363636363636365,0.5,0.43333333333333335,0.3755555555555556,0.0,0,0.0,0.0,1.0,0.0
0.16705568522840947,0.5475158386128709,0.25,0.75,0.0,0.7241379310344828,0.5151515151515151,0.21875,0.43333333333333335,0.7933333333333332,0.0,1,0.0,0.0,0.0,1.0
0.1707235745248416,0.669889963321107,0.3125,0.6875,0.0,0.5862068965517241,0.5757575757575758,0.28125,0.43333333333333335,0.027777777777777776,1.0,0,0.0,0.0,1.0,0.0
0.17439146382127374,0.27775925308436145,0.34375,0.65625,0.0,0.8275862068965517,0.33333333333333337,0.65625,0.06666666666666665,0.42444444444444446,0.0,1,0.0,0.0,0.0,1.0
0.1780593531177059,0.23941313771257083,0.375,0.625,0.0,0.3793103448275862,0.696969696969697,0.34375,0.43333333333333335,0.6655555555555555,0.0,0,1.0,0.0,0.0,0.0
0.18172724241413804,0.8189396465488495,0.46875,0.53125,0.0,0.5172413793103449,0.48484848484848486,0.59375,0.2666666666666666,0.9455555555555555,1.0,2,0.0,0.0,0.0,1.0
